Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Namibia,NAM,Government Effectiveness: Percentile Rank,GE.PER.RNK,65.02732,62.17617,62.5641,62.2449,64.79592,60.59113,55.88235,57.56097,55.82524,60.19418,58.37321,57.41627,56.87204,60.18958,60.66351,58.65385,63.46154,60.57692,61.53846,56.25
Namibia,NAM,Control of Corruption: Percentile Rank,CC.PER.RNK,76.88172,76.28866,73.09644,61.11111,62.62626,60,60,63.41463,66.99029,73.78641,66.50718,67.61905,66.35071,66.82465,66.35071,64.42308,66.34615,65.86539,64.90385,65.38461
Nauru,NRU,Voice and Accountability: Percentile Rank,VA.PER.RNK,76,77.11443,75.12437,73.63184,84.57712,83.17308,82.21154,83.65385,82.21154,84.13461,84.36019,82.46445,84.03756,84.03756,82.15962,71.92118,65.02463,64.03941,63.5468,71.42857
Nauru,NRU,Rule of Law: Percentile Rank,RL.PER.RNK,76.88442,80,79.20792,77.22772,78.21782,75.11961,74.64115,82.29665,65.55024,61.53846,63.98104,63.98104,66.66666,71.83099,69.48357,14.42308,12.01923,23.55769,23.55769,25.48077
Nauru,NRU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,..,..,24.27184,19.41748,16.26794,15.78947,13.74408,11.37441,7.109005,9.134615,8.173077,38.94231,11.53846,52.88462
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,91.9598,89.32039,84.95145,84.54106,87.43961,83.65385,96.68246,98.5782,84.36019,85.30806,85.78199,66.19048,62.38095,65.71429,64.7619,63.33333
Nauru,NRU,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,..,..,31.06796,40.7767,43.0622,35.88517,34.59716,34.12322,33.64929,30.28846,34.13462,25,36.05769,50.48077
Nauru,NRU,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,44.17476,45.63107,42.10526,58.09524,56.87204,58.76777,31.27962,37.98077,36.05769,39.42308,40.38462,33.65385
Nepal,NPL,Voice and Accountability: Percentile Rank,VA.PER.RNK,49.5,44.27861,42.78607,24.87562,22.38806,17.30769,14.42308,23.07692,30.76923,32.21154,33.64929,33.64929,32.39437,28.16901,30.51643,33.00492,32.0197,37.43842,38.91626,39.40887
Nepal,NPL,Rule of Law: Percentile Rank,RL.PER.RNK,51.25628,51.5,42.57426,38.11881,32.67327,27.27273,24.40191,31.57895,33.97129,28.36539,21.32701,18.00948,21.12676,28.16901,28.6385,30.28846,29.80769,21.15385,27.88461,33.65385
Nepal,NPL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,35.86956,35.7513,31.28205,33.16327,40.30612,31.03448,33.33333,32.35294,29.61165,29.61165,25.83732,25.35885,25.11848,23.69668,22.74882,22.11539,24.51923,23.55769,25.96154,23.07692
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,45.74468,21.80851,13.75661,4.761905,4.522613,2.912621,1.941748,4.347826,4.830918,6.730769,7.582938,7.582938,8.056872,8.530806,14.69194,21.42857,14.28571,17.14286,22.38095,23.80952
Nepal,NPL,Government Effectiveness: Percentile Rank,GE.PER.RNK,41.53006,25.3886,38.97436,38.2653,35.71429,23.15271,22.54902,19.5122,26.69903,21.35922,17.70335,20.09569,18.00948,17.53555,17.53555,18.26923,12.98077,19.71154,18.75,16.82692
Nepal,NPL,Control of Corruption: Percentile Rank,CC.PER.RNK,31.72043,29.89691,30.96447,43.93939,40.40404,20.97561,24.39024,28.78049,22.81553,21.84466,25.83732,27.61905,23.22275,22.74882,28.43602,33.17308,32.21154,22.11539,23.55769,27.40385
Netherlands,NLD,Voice and Accountability: Percentile Rank,VA.PER.RNK,97,99.50249,98.00995,96.0199,96.0199,98.07692,99.03846,98.55769,99.03846,97.59615,96.20853,96.20853,96.71362,97.1831,96.71362,98.02956,99.01478,98.52217,99.01478,97.04433
Netherlands,NLD,Rule of Law: Percentile Rank,RL.PER.RNK,95.47739,95.5,95.54456,95.04951,95.04951,95.21531,95.69378,94.73684,95.69378,94.71154,97.15639,97.15639,97.1831,97.65258,97.1831,97.11539,97.11539,97.11539,97.11539,96.15385
Netherlands,NLD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,98.36957,98.44559,99.48718,98.97959,97.44898,98.52217,98.52941,97.05882,97.57281,97.08738,97.12919,97.12919,97.15639,96.20853,95.7346,95.67308,96.63461,98.55769,98.55769,99.03846
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,100,100,100,93.65079,87.43719,81.5534,79.12621,75.84541,73.42995,76.44231,81.99052,81.51659,89.57346,91.46919,90.99526,86.19048,80.47619,77.61905,80.47619,78.09524
Netherlands,NLD,Government Effectiveness: Percentile Rank,GE.PER.RNK,98.36066,99.48186,98.97436,96.93877,97.95918,98.02956,98.03922,94.63415,94.17476,94.17476,94.73684,94.73684,96.68246,96.68246,96.68246,96.63461,97.11539,96.63461,96.63461,96.63461
Netherlands,NLD,Control of Corruption: Percentile Rank,CC.PER.RNK,96.77419,97.42268,96.95432,96.46465,95.95959,95.60976,96.09756,96.09756,97.08738,96.60194,97.60766,97.61905,97.15639,96.20853,96.20853,95.67308,94.71154,94.71154,95.19231,96.15385
Netherlands Antilles,ANT,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,64.42308,70.67308,65.38461,62.5,62.98077,56.87204,57.34597,57.277,59.62441,58.68545,..,..,..,..,..
Netherlands Antilles,ANT,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,80.86124,78.4689,73.20574,77.03349,72.11539,74.88152,76.77725,76.05634,75.58685,76.52582,..,..,..,..,..
Netherlands Antilles,ANT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,69.95074,75,75.4902,77.18446,78.64078,77.03349,77.51196,77.72512,76.77725,76.77725,..,..,..,..,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,70.38835,72.33009,89.37198,89.37198,89.42308,78.67299,81.99052,91.94313,87.67773,67.29858,..,..,..,..,..
Netherlands Antilles,ANT,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,85.71429,82.35294,76.58537,77.18446,76.69903,74.16268,75.11961,73.93365,73.45972,73.45972,..,..,..,..,..
Netherlands Antilles,ANT,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,73.65854,88.29269,88.29269,88.83495,87.86407,77.03349,77.14286,75.82938,76.30331,76.77725,..,..,..,..,..
New Zealand,NZL,Voice and Accountability: Percentile Rank,VA.PER.RNK,100,99.00497,100,98.00995,100,96.15385,98.07692,97.59615,97.59615,97.11539,97.15639,97.15639,98.12206,97.65258,97.65258,96.55173,98.02956,98.02956,98.52217,99.50739
New Zealand,NZL,Rule of Law: Percentile Rank,RL.PER.RNK,98.49246,98.5,96.0396,96.0396,97.0297,97.12919,97.12919,96.17225,96.65072,97.11539,99.05213,98.10426,98.59155,98.59155,98.12206,98.55769,98.07692,98.55769,98.07692,98.07692
New Zealand,NZL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,98.91304,98.96373,94.8718,94.38776,95.91837,97.53695,97.05882,97.54902,96.60194,98.05825,99.52153,98.56459,100,98.5782,98.10426,99.03846,99.03846,99.03846,99.03846,98.55769
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,94.68085,93.61702,93.65079,94.17989,93.46734,99.02913,91.74757,94.2029,94.68599,91.82692,86.72986,91.46919,97.63033,96.68246,98.5782,99.52381,99.04762,99.52381,98.57143,99.04762
New Zealand,NZL,Government Effectiveness: Percentile Rank,GE.PER.RNK,95.08197,90.67358,89.23077,92.34694,93.36735,95.56651,94.11765,91.21951,93.68932,93.68932,97.60766,96.65072,98.10426,96.20853,96.20853,98.55769,98.55769,97.59615,95.19231,93.75
New Zealand,NZL,Control of Corruption: Percentile Rank,CC.PER.RNK,97.84946,97.93814,97.96954,98.48485,98.9899,99.02439,98.53658,99.02439,99.02913,98.54369,99.52153,99.52381,99.52607,99.52607,99.52607,100,100,100,100,99.51923
Nicaragua,NIC,Voice and Accountability: Percentile Rank,VA.PER.RNK,52.5,52.73632,47.76119,46.76617,53.23383,48.07692,40.86538,40.38462,39.42308,34.61538,34.12322,33.17535,29.57747,30.51643,33.80282,34.48276,32.51231,28.07882,27.0936,18.71921
Nicaragua,NIC,Rule of Law: Percentile Rank,RL.PER.RNK,35.17588,30,22.77228,29.20792,34.15842,25.35885,33.01435,26.31579,23.92344,24.03846,23.69668,23.69668,28.6385,28.6385,31.4554,27.40385,26.44231,29.80769,29.32692,14.90385
Nicaragua,NIC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,30.97826,54.40414,46.66667,40.30612,40.81633,44.82759,38.23529,37.2549,34.95146,38.34951,37.32058,42.10526,41.70616,42.65403,43.60189,37.98077,39.42308,32.21154,27.40385,25
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,28.19149,30.31915,42.32804,44.97355,34.17085,34.46602,36.40777,36.71498,39.61353,37.5,33.64929,27.96209,38.38863,36.96682,37.91469,43.33333,43.33333,43.80952,44.28571,18.09524
Nicaragua,NIC,Government Effectiveness: Percentile Rank,GE.PER.RNK,33.87978,25.90674,29.23077,26.02041,27.55102,24.13793,23.03922,20.97561,16.50485,16.99029,16.74641,16.74641,18.48341,20.85308,23.22275,19.23077,20.67308,24.51923,28.36539,19.23077
Nicaragua,NIC,Control of Corruption: Percentile Rank,CC.PER.RNK,33.87097,21.64948,14.72081,37.87879,37.87879,41.95122,33.65854,29.26829,23.78641,24.75728,25.35885,24.28572,23.69668,25.11848,25.59242,19.71154,18.75,18.26923,18.26923,12.98077
Niger,NER,Voice and Accountability: Percentile Rank,VA.PER.RNK,8.5,11.44279,48.25871,43.28358,43.28358,42.30769,39.90385,36.05769,35.09615,33.65385,28.43602,29.38389,38.96714,39.43662,38.02817,40.8867,39.90148,33.00492,33.49754,31.03448
Niger,NER,Rule of Law: Percentile Rank,RL.PER.RNK,30.15075,32,28.21782,32.17822,36.63366,32.53588,30.14354,33.49282,33.01435,29.32692,39.33649,38.38863,43.66197,32.39437,31.92488,30.76923,32.69231,28.84615,27.40385,30.28846
Niger,NER,Regulatory Quality: Percentile Rank,RQ.PER.RNK,16.84783,24.87047,27.69231,25,27.04082,28.57143,39.70588,33.82353,32.03883,37.86408,34.92823,33.49282,33.17535,30.33175,31.27962,26.92308,26.44231,26.44231,26.92308,27.88461
Niger,NER,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,48.40425,34.57447,51.32275,42.85714,43.21608,29.12621,31.5534,40.09662,29.4686,24.03846,14.69194,13.27014,19.90521,14.69194,9.478673,10,13.33333,11.90476,10,11.42857
Niger,NER,Government Effectiveness: Percentile Rank,GE.PER.RNK,9.836065,12.95337,11.28205,20.91837,27.04082,27.0936,25.4902,25.36585,24.27184,27.6699,31.10048,30.14354,30.80569,28.90995,27.01422,24.51923,28.84615,29.80769,23.55769,20.19231
Niger,NER,Control of Corruption: Percentile Rank,CC.PER.RNK,20.96774,17.52577,21.82741,15.65657,16.66667,22.43902,26.34146,20,24.75728,27.18447,31.10048,29.52381,29.38389,30.80569,33.17535,28.84615,29.32692,31.73077,26.92308,31.25
Nigeria,NGA,Voice and Accountability: Percentile Rank,VA.PER.RNK,7,15.9204,32.83582,29.85075,29.35323,24.51923,23.55769,29.80769,25.48077,27.40385,25.11848,27.96209,27.23005,27.23005,27.69953,29.55665,34.97537,34.97537,35.46798,33.49754
Nigeria,NGA,Rule of Law: Percentile Rank,RL.PER.RNK,9.547739,9,15.34653,6.435644,5.445545,6.698565,8.133971,13.8756,13.39713,14.90385,11.84834,12.32228,12.67606,10.32864,12.20657,13.46154,15.86539,15.38461,18.75,18.26923
Nigeria,NGA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,17.3913,16.06218,21.53846,11.73469,10.20408,7.881773,23.52941,19.11765,19.41748,20.87379,24.88038,26.31579,27.01422,26.06635,27.01422,23.55769,21.63461,18.26923,16.82692,17.30769
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,15.95745,26.59575,9.523809,7.407407,6.030151,4.854369,6.310679,2.415459,3.864734,5.288462,4.265403,2.843602,3.317536,3.317536,3.791469,5.238095,6.190476,6.190476,5.238095,4.285714
Nigeria,NGA,Government Effectiveness: Percentile Rank,GE.PER.RNK,18.03279,10.36269,14.35897,11.73469,15.81633,15.27094,21.07843,16.58537,16.01942,16.50485,8.61244,10.52632,13.27014,16.58768,16.58768,12.01923,16.34615,12.5,15.38461,14.90385
Nigeria,NGA,Control of Corruption: Percentile Rank,CC.PER.RNK,8.602151,11.34021,6.598985,0.5050505,4.545455,6.341464,12.19512,10.73171,14.07767,19.41748,16.26794,15.2381,10.90047,10.90047,9.478673,8.173077,12.5,13.46154,12.5,13.46154
Niue,NIU,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,..,..,..,..,35.07109,35.54502,33.33333,32.86385,32.39437,..,..,..,..,..
Niue,NIU,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,..,..,..,..,25.11848,27.96209,27.23005,25.8216,24.88263,..,..,..,..,..
Niue,NIU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,..,..,..,..,19.61723,18.66029,20.37915,21.80095,20.85308,..,..,..,..,..
Niue,NIU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,90.04739,94.78673,..,..,..,..,..,..,..,..
Niue,NIU,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,..,..,..,..,15.78947,15.311,16.11374,15.63981,16.11374,..,..,..,..,..
Niue,NIU,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,..,33.01435,39.52381,40.28436,40.75829,40.75829,..,..,..,..,..
North Macedonia,MKD,Voice and Accountability: Percentile Rank,VA.PER.RNK,37.5,45.77114,38.80597,43.78109,46.76617,44.71154,46.15385,52.40385,55.76923,54.32692,54.9763,53.08057,47.41784,48.82629,46.94836,43.84237,40.8867,38.91626,41.87192,45.3202
North Macedonia,MKD,Rule of Law: Percentile Rank,RL.PER.RNK,40.70352,40,33.16832,35.14851,38.61386,44.97608,44.49761,36.84211,41.62679,43.26923,46.91943,46.91943,48.35681,47.88733,48.82629,55.76923,49.51923,44.23077,46.63462,43.75
North Macedonia,MKD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,37.5,45.59586,46.15385,46.42857,48.97959,53.20197,47.54902,52.94118,56.31068,58.25243,60.28708,61.24402,60.66351,61.61137,62.08531,67.30769,67.78846,68.26923,71.15385,71.63461
North Macedonia,MKD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,29.25532,22.34043,26.98413,18.51852,20.1005,19.90291,15.53398,24.15459,30.43478,35.09615,34.59716,27.01422,27.48815,30.80569,33.17535,56.66667,35.71429,32.85714,36.66667,39.52381
North Macedonia,MKD,Government Effectiveness: Percentile Rank,GE.PER.RNK,28.4153,27.46114,24.10256,35.71429,43.87755,50.73891,44.11765,53.17073,48.54369,55.33981,52.63158,51.19617,51.65877,52.1327,53.08057,59.61538,58.65385,57.21154,58.17308,55.76923
North Macedonia,MKD,Control of Corruption: Percentile Rank,CC.PER.RNK,32.25806,35.56701,32.48731,26.76768,31.31313,36.09756,41.95122,41.46341,43.20388,52.91262,55.02392,55.71429,55.92417,57.34597,57.34597,56.73077,50,46.63462,45.19231,42.30769
Norway,NOR,Voice and Accountability: Percentile Rank,VA.PER.RNK,97.5,96.0199,95.52238,97.01492,96.51741,98.55769,98.55769,99.03846,100,100,99.05213,100,100,100,100,100,100,100,100,100
Norway,NOR,Rule of Law: Percentile Rank,RL.PER.RNK,99.49749,99.5,99.0099,97.0297,97.52475,100,98.56459,99.52153,99.04306,100,98.10426,98.5782,98.12206,100,100,99.03846,98.55769,100,99.51923,99.51923
Norway,NOR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,93.47826,92.22798,85.64103,85.71429,88.77551,90.14778,91.17647,86.27451,87.37864,88.83495,92.82297,92.82297,93.83886,92.891,94.78673,92.78846,92.30769,92.78846,96.15385,95.67308
Norway,NOR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,99.46809,98.40426,96.2963,98.4127,94.47236,92.23301,93.68932,93.71981,91.78744,95.67308,93.36493,95.26067,97.15639,95.26067,95.7346,89.52381,91.42857,93.33334,90.47619,90.47619
Norway,NOR,Government Effectiveness: Percentile Rank,GE.PER.RNK,98.9071,97.92746,94.35897,94.38776,94.89796,97.53695,96.56863,96.58537,98.05825,97.08738,97.12919,98.08612,97.15639,98.10426,98.10426,97.59615,98.07692,98.55769,99.03846,97.59615
Norway,NOR,Control of Corruption: Percentile Rank,CC.PER.RNK,98.3871,98.45361,96.4467,96.9697,96.46465,95.12195,96.58537,97.07317,94.66019,94.66019,95.21531,97.14286,97.63033,98.5782,99.05213,99.03846,99.03846,98.55769,99.51923,97.59615
Oman,OMN,Voice and Accountability: Percentile Rank,VA.PER.RNK,26,22.38806,26.86567,26.36816,25.37313,28.84615,22.11539,16.82692,17.78846,17.78846,16.11374,18.00948,18.77934,16.90141,17.37089,19.21182,20.68966,19.70443,19.21182,19.70443
Oman,OMN,Rule of Law: Percentile Rank,RL.PER.RNK,65.32663,67.5,67.32674,66.33663,65.84158,66.50718,59.80861,60.28708,61.72249,69.23077,65.87678,65.87678,63.84977,66.19718,65.7277,69.71154,65.86539,65.86539,65.86539,68.26923
Oman,OMN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,58.69565,52.33161,57.4359,71.42857,71.93877,70.44335,65.68627,68.62745,69.41747,72.33009,66.98565,64.5933,61.13744,67.29858,67.77251,73.55769,71.63461,72.59615,68.26923,64.90385
Oman,OMN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,75,75.53191,83.06879,79.36508,84.92462,86.8932,78.64078,73.42995,79.22705,79.32692,75.82938,65.87678,61.61137,61.61137,62.55924,70,71.42857,72.85714,71.90476,68.57143
Oman,OMN,Government Effectiveness: Percentile Rank,GE.PER.RNK,65.57377,70.46632,65.1282,66.83673,70.91837,69.95074,63.23529,64.39024,64.56311,66.99029,66.02871,66.02871,62.55924,61.61137,61.13744,63.94231,55.76923,61.53846,60.57692,60.09615
Oman,OMN,Control of Corruption: Percentile Rank,CC.PER.RNK,67.74194,77.31959,78.17259,81.81818,75.25253,75.12195,66.82927,67.31707,68.4466,72.33009,67.94258,66.19048,62.08531,63.03318,63.03318,65.38461,64.90385,66.34615,63.46154,62.5
Pakistan,PAK,Voice and Accountability: Percentile Rank,VA.PER.RNK,31.5,33.33333,12.93532,15.9204,14.92537,16.82692,20.67308,24.51923,21.15385,25.48077,24.17062,27.48815,25.8216,24.88263,25.35211,27.0936,27.0936,27.58621,28.07882,25.61576
Pakistan,PAK,Rule of Law: Percentile Rank,RL.PER.RNK,31.65829,25.5,21.78218,26.23762,25.74257,19.61723,22.00957,22.96651,21.05263,17.78846,21.80095,27.48815,19.71831,21.12676,22.06573,25,24.51923,20.19231,24.03846,27.88461
Pakistan,PAK,Regulatory Quality: Percentile Rank,RQ.PER.RNK,28.80435,29.01554,20,21.93878,22.95918,17.73399,26.47059,34.31372,31.06796,30.58252,30.62201,29.66507,28.90995,25.59242,26.06635,28.36539,28.84615,27.40385,29.32692,27.40385
Pakistan,PAK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,14.3617,14.89362,15.87302,6.349206,7.537688,5.825243,5.339806,2.898551,0.9661836,0.9615384,1.421801,0.4739336,0.4739336,0.9478673,0.9478673,3.333333,1.428571,1.428571,1.904762,3.333333
Pakistan,PAK,Government Effectiveness: Percentile Rank,GE.PER.RNK,31.69399,37.3057,30.25641,40.81633,41.32653,38.91626,39.70588,40.97561,37.37864,26.69903,23.44498,25.35885,22.27488,25.59242,24.17062,23.07692,27.40385,28.36539,30.28846,26.92308
Pakistan,PAK,Control of Corruption: Percentile Rank,CC.PER.RNK,7.526882,13.91753,24.36548,21.21212,25.75758,13.17073,14.14634,21.95122,20.87379,18.93204,14.83254,13.80952,14.69194,14.21801,17.53555,22.11539,21.63461,17.30769,22.59615,23.55769
Palau,PLW,Voice and Accountability: Percentile Rank,VA.PER.RNK,82.5,83.08458,84.57712,82.08955,89.05473,87.98077,87.98077,89.42308,89.42308,89.90385,89.57346,89.09953,89.67136,89.20188,89.20188,88.66995,88.66995,89.65517,89.16256,87.68473
Palau,PLW,Rule of Law: Percentile Rank,RL.PER.RNK,76.88442,80,79.20792,77.22772,78.21782,75.11961,74.64115,82.29665,79.42583,73.07692,73.45972,71.56398,77.46479,76.99531,77.93427,65.38461,63.46154,61.53846,61.53846,62.01923
Palau,PLW,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,..,..,..,24.75728,22.96651,21.05263,20.85308,18.00948,16.58768,23.07692,24.03846,48.07692,28.84615,55.76923
Palau,PLW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,91.9598,89.32039,84.95145,84.54106,87.43961,83.65385,96.68246,98.5782,84.36019,85.30806,85.78199,82.85714,79.52381,80,78.09524,77.61905
Palau,PLW,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,..,..,..,33.00971,37.79904,22.48804,34.59716,34.12322,33.64929,30.28846,34.13462,38.46154,43.75,52.40385
Palau,PLW,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,45.63107,42.10526,37.61905,36.01896,41.23223,31.27962,37.98077,36.05769,39.42308,40.38462,33.65385
Panama,PAN,Voice and Accountability: Percentile Rank,VA.PER.RNK,55,63.68159,66.16915,67.16418,63.68159,64.90385,62.98077,66.34615,66.82692,66.82692,67.29858,64.92891,64.78873,62.44131,61.03286,63.5468,66.00985,64.53202,65.02463,68.47291
Panama,PAN,Rule of Law: Percentile Rank,RL.PER.RNK,46.73367,49,47.0297,50.9901,49.0099,50.23923,50.7177,50.23923,50.7177,50.48077,53.5545,52.60664,55.86855,49.76526,47.88733,55.28846,53.84615,56.25,54.32692,52.40385
Panama,PAN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.1087,79.27461,71.28205,67.34694,65.30612,63.5468,57.84314,60.78431,62.62136,68.93204,62.67942,63.15789,64.45498,62.55924,63.03318,65.38461,64.42308,66.34615,66.34615,66.34615
Panama,PAN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,52.12766,60.6383,57.14286,57.67196,46.23116,48.54369,41.26213,42.99517,41.54589,40.38462,47.39336,41.70616,45.97157,39.81042,41.23223,54.28571,59.04762,60,60.95238,56.19048
Panama,PAN,Government Effectiveness: Percentile Rank,GE.PER.RNK,61.74863,68.39378,64.10256,59.18367,57.65306,54.6798,57.84314,56.58537,58.25243,58.25243,59.33014,59.80861,57.8199,62.55924,62.55924,62.98077,65.38461,61.05769,54.32692,51.92308
